block_size,grid_scale_x,use_shared,use_unroll,register_limit,work_per_thread,stride_access,threads_per_block,gflops,msec_per_matmul,pass_fail,avg_power_watts,exec_time_sec,power_log_duration,exit_code,cuda_error_str,power_log_path
8,1.5,1,0,32,4,2,64,705.882341,0.011605,FAIL,42.128,0.188,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r32_w4_str2.log
8,1.5,1,0,64,1,1,64,90.198436,0.022705,PASS,42.028,0.232,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u0_r64_w1_str1.log
8,1.5,1,0,64,1,2,64,140.383721,0.014589,FAIL,42.060,0.231,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r64_w1_str2.log
8,1.5,1,0,64,2,1,64,321.543400,0.012739,PASS,41.900,0.228,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u0_r64_w2_str1.log
8,1.5,1,0,64,2,2,64,425.513030,0.009626,FAIL,41.791,0.302,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r64_w2_str2.log
8,1.5,1,0,64,4,1,64,593.471800,0.013804,PASS,41.876,0.293,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u0_r64_w4_str1.log
8,1.5,1,0,64,4,2,64,793.167168,0.010328,FAIL,41.922,0.301,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r64_w4_str2.log
8,1.5,1,0,128,1,1,64,90.730384,0.022572,PASS,41.957,0.304,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u0_r128_w1_str1.log
8,1.5,1,0,128,1,2,64,139.931492,0.014636,FAIL,41.985,0.297,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r128_w1_str2.log
8,1.5,1,0,128,2,1,64,322.147660,0.012715,PASS,41.803,0.293,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u0_r128_w2_str1.log
8,1.5,1,0,128,2,2,64,425.697010,0.009622,FAIL,41.850,0.309,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r128_w2_str2.log
8,1.5,1,0,128,4,1,64,593.935362,0.013793,PASS,41.851,0.292,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u0_r128_w4_str1.log
8,1.5,1,0,128,4,2,64,807.537026,0.010144,FAIL,41.988,0.294,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u0_r128_w4_str2.log
8,1.5,1,1,32,1,1,64,78.740161,0.026010,PASS,41.913,0.297,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r32_w1_str1.log
8,1.5,1,1,32,1,2,64,148.404657,0.013800,FAIL,41.895,0.293,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r32_w1_str2.log
8,1.5,1,1,32,2,1,64,159.430694,0.025691,PASS,41.955,0.302,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r32_w2_str1.log
8,1.5,1,1,32,2,2,64,264.317180,0.015497,FAIL,41.920,0.300,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r32_w2_str2.log
8,1.5,1,1,32,4,1,64,314.964502,0.026009,PASS,41.875,0.301,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r32_w4_str1.log
8,1.5,1,1,32,4,2,64,514.579723,0.015920,FAIL,41.942,0.294,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r32_w4_str2.log
8,1.5,1,1,64,1,1,64,88.771349,0.023071,PASS,41.941,0.296,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r64_w1_str1.log
8,1.5,1,1,64,1,2,64,148.662046,0.013776,FAIL,41.965,0.293,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r64_w1_str2.log
8,1.5,1,1,64,2,1,64,163.621491,0.025033,PASS,41.963,0.299,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r64_w2_str1.log
8,1.5,1,1,64,2,2,64,267.320116,0.015322,FAIL,41.938,0.291,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r64_w2_str2.log
8,1.5,1,1,64,4,1,64,322.974052,0.025364,PASS,41.897,0.306,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r64_w4_str1.log
8,1.5,1,1,64,4,2,64,528.168986,0.015510,FAIL,41.932,0.298,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r64_w4_str2.log
8,1.5,1,1,128,1,1,64,88.796807,0.023064,PASS,41.945,0.297,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r128_w1_str1.log
8,1.5,1,1,128,1,2,64,148.662046,0.013776,FAIL,42.096,0.299,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r128_w1_str2.log
8,1.5,1,1,128,2,1,64,163.691244,0.025023,PASS,42.063,0.298,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r128_w2_str1.log
8,1.5,1,1,128,2,2,64,267.379662,0.015319,FAIL,42.069,0.292,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r128_w2_str2.log
8,1.5,1,1,128,4,1,64,323.058296,0.025358,PASS,42.003,0.302,61,0,,power_logs_all_configs/power_b8_g1.5_s1_u1_r128_w4_str1.log
8,1.5,1,1,128,4,2,64,528.168986,0.015510,FAIL,42.005,0.294,61,1,,power_logs_all_configs/power_b8_g1.5_s1_u1_r128_w4_str2.log
8,2.0,0,0,32,1,1,64,96.836669,0.021149,PASS,41.968,0.300,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r32_w1_str1.log
8,2.0,0,0,32,1,2,64,154.766320,0.013233,FAIL,41.952,0.292,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r32_w1_str2.log
8,2.0,0,0,32,2,1,64,386.100402,0.010609,PASS,41.928,0.297,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r32_w2_str1.log
8,2.0,0,0,32,2,2,64,568.181808,0.007209,FAIL,41.942,0.292,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r32_w2_str2.log
8,2.0,0,0,32,4,1,64,601.805399,0.013612,PASS,42.081,0.291,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r32_w4_str1.log
8,2.0,0,0,32,4,2,64,959.220686,0.008540,FAIL,42.097,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r32_w4_str2.log
8,2.0,0,0,64,1,1,64,97.751710,0.020951,PASS,41.986,0.297,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r64_w1_str1.log
8,2.0,0,0,64,1,2,64,156.456272,0.013090,FAIL,42.033,0.313,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r64_w1_str2.log
8,2.0,0,0,64,2,1,64,367.436000,0.011148,PASS,42.058,0.300,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r64_w2_str1.log
8,2.0,0,0,64,2,2,64,556.118751,0.007365,FAIL,42.090,0.301,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r64_w2_str2.log
8,2.0,0,0,64,4,1,64,625.351154,0.013100,PASS,42.024,0.292,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r64_w4_str1.log
8,2.0,0,0,64,4,2,64,1003.764078,0.008161,FAIL,42.063,0.296,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r64_w4_str2.log
8,2.0,0,0,128,1,1,64,97.879280,0.020924,PASS,42.127,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r128_w1_str1.log
8,2.0,0,0,128,1,2,64,157.237864,0.013025,FAIL,42.124,0.295,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r128_w1_str2.log
8,2.0,0,0,128,2,1,64,367.109300,0.011157,PASS,42.067,0.293,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r128_w2_str1.log
8,2.0,0,0,128,2,2,64,555.836983,0.007369,FAIL,42.084,0.296,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r128_w2_str2.log
8,2.0,0,0,128,4,1,64,607.133831,0.013493,PASS,41.951,0.303,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u0_r128_w4_str1.log
8,2.0,0,0,128,4,2,64,997.506263,0.008212,FAIL,42.049,0.290,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u0_r128_w4_str2.log
8,2.0,0,1,32,1,1,64,98.347557,0.020824,PASS,42.091,0.306,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r32_w1_str1.log
8,2.0,0,1,32,1,2,64,178.203492,0.011492,FAIL,42.115,0.298,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r32_w1_str2.log
8,2.0,0,1,32,2,1,64,179.242419,0.022852,PASS,42.071,0.294,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r32_w2_str1.log
8,2.0,0,1,32,2,2,64,316.957205,0.012923,FAIL,42.030,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r32_w2_str2.log
8,2.0,0,1,32,4,1,64,347.876509,0.023549,PASS,42.058,0.304,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r32_w4_str1.log
8,2.0,0,1,32,4,2,64,610.221224,0.013425,FAIL,42.015,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r32_w4_str2.log
8,2.0,0,1,64,1,1,64,98.554533,0.020780,PASS,41.987,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r64_w1_str1.log
8,2.0,0,1,64,1,2,64,178.465204,0.011476,FAIL,42.013,0.291,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r64_w1_str2.log
8,2.0,0,1,64,2,1,64,183.262063,0.022351,PASS,42.066,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r64_w2_str1.log
8,2.0,0,1,64,2,2,64,323.711889,0.012653,FAIL,42.143,0.295,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r64_w2_str2.log
8,2.0,0,1,64,4,1,64,354.819636,0.023088,PASS,42.146,0.356,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r64_w4_str1.log
8,2.0,0,1,64,4,2,64,628.272254,0.013039,FAIL,42.149,0.300,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r64_w4_str2.log
8,2.0,0,1,128,1,1,64,98.441342,0.020804,PASS,42.080,0.292,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r128_w1_str1.log
8,2.0,0,1,128,1,2,64,178.624593,0.011465,FAIL,42.144,0.299,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r128_w1_str2.log
8,2.0,0,1,128,2,1,64,183.150183,0.022364,PASS,42.164,0.293,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r128_w2_str1.log
8,2.0,0,1,128,2,2,64,323.362971,0.012667,FAIL,42.149,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r128_w2_str2.log
8,2.0,0,1,128,4,1,64,355.713658,0.023030,PASS,42.082,0.306,61,0,,power_logs_all_configs/power_b8_g2.0_s0_u1_r128_w4_str1.log
8,2.0,0,1,128,4,2,64,628.272254,0.013039,FAIL,42.088,0.294,61,1,,power_logs_all_configs/power_b8_g2.0_s0_u1_r128_w4_str2.log
8,2.0,1,0,32,1,1,64,89.087690,0.022989,PASS,42.142,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r32_w1_str1.log
8,2.0,1,0,32,1,2,64,138.344470,0.014804,FAIL,42.112,0.299,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r32_w1_str2.log
8,2.0,1,0,32,2,1,64,306.983873,0.013343,PASS,42.000,0.294,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r32_w2_str1.log
8,2.0,1,0,32,2,2,64,405.405395,0.010103,FAIL,41.973,0.290,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r32_w2_str2.log
8,2.0,1,0,32,4,1,64,446.428580,0.018350,PASS,41.990,0.292,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r32_w4_str1.log
8,2.0,1,0,32,4,2,64,662.268781,0.012370,FAIL,42.005,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r32_w4_str2.log
8,2.0,1,0,64,1,1,64,89.793471,0.022808,PASS,41.948,0.294,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r64_w1_str1.log
8,2.0,1,0,64,1,2,64,139.211129,0.014711,FAIL,42.033,0.303,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r64_w1_str2.log
8,2.0,1,0,64,2,1,64,308.245567,0.013288,PASS,42.037,0.292,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r64_w2_str1.log
8,2.0,1,0,64,2,2,64,408.580178,0.010025,FAIL,41.931,0.299,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r64_w2_str2.log
8,2.0,1,0,64,4,1,64,519.818062,0.015759,PASS,42.041,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r64_w4_str1.log
8,2.0,1,0,64,4,2,64,706.505721,0.011595,FAIL,42.002,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r64_w4_str2.log
8,2.0,1,0,128,1,1,64,89.806915,0.022804,PASS,42.027,0.298,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r128_w1_str1.log
8,2.0,1,0,128,1,2,64,139.146578,0.014718,FAIL,41.935,0.305,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r128_w1_str2.log
8,2.0,1,0,128,2,1,64,308.404005,0.013281,PASS,42.126,0.295,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r128_w2_str1.log
8,2.0,1,0,128,2,2,64,408.858594,0.010018,FAIL,42.093,0.290,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r128_w2_str2.log
8,2.0,1,0,128,4,1,64,518.246614,0.015807,PASS,42.072,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u0_r128_w4_str1.log
8,2.0,1,0,128,4,2,64,711.954890,0.011506,FAIL,41.997,0.296,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u0_r128_w4_str2.log
8,2.0,1,1,32,1,1,64,79.103497,0.025890,PASS,41.990,0.303,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r32_w1_str1.log
8,2.0,1,1,32,1,2,64,146.234473,0.014005,FAIL,41.955,0.303,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r32_w1_str2.log
8,2.0,1,1,32,2,1,64,160.106735,0.025583,PASS,41.996,0.296,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r32_w2_str1.log
8,2.0,1,1,32,2,2,64,260.812887,0.015705,FAIL,42.062,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r32_w2_str2.log
8,2.0,1,1,32,4,1,64,311.324424,0.026313,PASS,42.082,0.298,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r32_w4_str1.log
8,2.0,1,1,32,4,2,64,508.690090,0.016104,FAIL,42.039,0.309,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r32_w4_str2.log
8,2.0,1,1,64,1,1,64,87.873464,0.023306,PASS,41.913,0.297,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r64_w1_str1.log
8,2.0,1,1,64,1,2,64,146.699272,0.013961,FAIL,41.902,0.301,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r64_w1_str2.log
8,2.0,1,1,64,2,1,64,164.024066,0.024972,PASS,41.888,0.298,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r64_w2_str1.log
8,2.0,1,1,64,2,2,64,265.310623,0.015439,FAIL,41.809,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r64_w2_str2.log
8,2.0,1,1,64,4,1,64,320.170764,0.025586,PASS,41.907,0.303,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r64_w4_str1.log
8,2.0,1,1,64,4,2,64,520.720319,0.015732,FAIL,41.900,0.294,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r64_w4_str2.log
8,2.0,1,1,128,1,1,64,87.937855,0.023289,PASS,41.892,0.300,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r128_w1_str1.log
8,2.0,1,1,128,1,2,64,146.663403,0.013964,FAIL,41.944,0.294,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r128_w1_str2.log
8,2.0,1,1,128,2,1,64,163.956829,0.024982,PASS,41.847,0.295,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r128_w2_str1.log
8,2.0,1,1,128,2,2,64,265.780715,0.015411,FAIL,41.783,0.294,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r128_w2_str2.log
8,2.0,1,1,128,4,1,64,320.042668,0.025597,PASS,41.788,0.299,61,0,,power_logs_all_configs/power_b8_g2.0_s1_u1_r128_w4_str1.log
8,2.0,1,1,128,4,2,64,520.607335,0.015735,FAIL,41.691,0.293,61,1,,power_logs_all_configs/power_b8_g2.0_s1_u1_r128_w4_str2.log
16,1.0,0,0,32,1,1,256,839.748057,0.019511,PASS,41.682,0.322,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r32_w1_str1.log
16,1.0,0,0,32,1,2,256,728.929392,0.022477,FAIL,41.872,0.318,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r32_w1_str2.log
16,1.0,0,0,32,2,1,256,1785.714319,0.018350,PASS,41.938,0.305,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r32_w2_str1.log
16,1.0,0,0,32,2,2,256,2948.431411,0.011114,FAIL,41.961,0.305,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r32_w2_str2.log
16,1.0,0,0,32,4,1,256,2060.984201,0.031798,PASS,42.048,0.316,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r32_w4_str1.log
16,1.0,0,0,32,4,2,256,3618.608990,0.018111,FAIL,42.045,0.307,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r32_w4_str2.log
16,1.0,0,0,64,1,1,256,965.989111,0.016961,PASS,41.999,0.317,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r64_w1_str1.log
16,1.0,0,0,64,1,2,256,731.484314,0.022398,FAIL,41.968,0.318,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r64_w1_str2.log
16,1.0,0,0,64,2,1,256,1677.441967,0.019535,PASS,41.959,0.307,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r64_w2_str1.log
16,1.0,0,0,64,2,2,256,2807.838665,0.011670,FAIL,41.900,0.303,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r64_w2_str2.log
16,1.0,0,0,64,4,1,256,2147.651040,0.030515,PASS,42.015,0.314,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r64_w4_str1.log
16,1.0,0,0,64,4,2,256,3724.539441,0.017596,FAIL,42.059,0.309,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r64_w4_str2.log
16,1.0,0,0,128,1,1,256,970.481181,0.016882,PASS,42.100,0.317,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r128_w1_str1.log
16,1.0,0,0,128,1,2,256,731.613175,0.022394,FAIL,42.112,0.363,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r128_w1_str2.log
16,1.0,0,0,128,2,1,256,1676.855807,0.019541,PASS,42.049,0.307,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r128_w2_str1.log
16,1.0,0,0,128,2,2,256,2807.838665,0.011670,FAIL,41.932,0.313,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r128_w2_str2.log
16,1.0,0,0,128,4,1,256,2125.775027,0.030829,PASS,41.989,0.311,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u0_r128_w4_str1.log
16,1.0,0,0,128,4,2,256,3673.937725,0.017838,FAIL,42.002,0.321,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u0_r128_w4_str2.log
16,1.0,0,1,32,1,1,256,359.928021,0.045520,PASS,41.989,0.313,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r32_w1_str1.log
16,1.0,0,1,32,1,2,256,754.242636,0.021722,FAIL,41.987,0.304,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r32_w1_str2.log
16,1.0,0,1,32,2,1,256,737.667103,0.044421,PASS,41.930,0.316,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r32_w2_str1.log
16,1.0,0,1,32,2,2,256,1374.570377,0.023839,FAIL,41.973,0.314,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r32_w2_str2.log
16,1.0,0,1,32,4,1,256,1439.496264,0.045527,PASS,41.967,0.325,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r32_w4_str1.log
16,1.0,0,1,32,4,2,256,2644.992458,0.024777,FAIL,41.916,0.309,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r32_w4_str2.log
16,1.0,0,1,64,1,1,256,381.194410,0.042981,PASS,41.944,0.321,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r64_w1_str1.log
16,1.0,0,1,64,1,2,256,750.000002,0.021845,FAIL,41.862,0.306,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r64_w1_str2.log
16,1.0,0,1,64,2,1,256,759.313471,0.043155,PASS,41.772,0.329,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r64_w2_str1.log
16,1.0,0,1,64,2,2,256,1409.905156,0.023241,FAIL,41.706,0.314,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r64_w2_str2.log
16,1.0,0,1,64,4,1,256,1456.317642,0.045001,PASS,41.870,0.326,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r64_w4_str1.log
16,1.0,0,1,64,4,2,256,2705.785408,0.024221,FAIL,41.838,0.307,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r64_w4_str2.log
16,1.0,0,1,128,1,1,256,388.253309,0.042199,PASS,41.740,0.313,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r128_w1_str1.log
16,1.0,0,1,128,1,2,256,749.882802,0.021849,FAIL,41.633,0.314,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r128_w1_str2.log
16,1.0,0,1,128,2,1,256,761.481711,0.043032,PASS,41.687,0.314,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r128_w2_str1.log
16,1.0,0,1,128,2,2,256,1409.691627,0.023245,FAIL,41.684,0.304,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r128_w2_str2.log
16,1.0,0,1,128,4,1,256,1465.089567,0.044732,PASS,41.699,0.318,61,0,,power_logs_all_configs/power_b16_g1.0_s0_u1_r128_w4_str1.log
16,1.0,0,1,128,4,2,256,2718.788706,0.024105,FAIL,41.771,0.308,61,1,,power_logs_all_configs/power_b16_g1.0_s0_u1_r128_w4_str2.log
16,1.0,1,0,32,1,1,256,392.158877,0.041779,PASS,41.902,0.314,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r32_w1_str1.log
16,1.0,1,0,32,1,2,256,673.787656,0.024316,FAIL,41.854,0.306,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r32_w1_str2.log
16,1.0,1,0,32,2,1,256,1406.387375,0.023299,PASS,41.873,0.316,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r32_w2_str1.log
16,1.0,1,0,32,2,2,256,2163.624067,0.015145,FAIL,41.791,0.315,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r32_w2_str2.log
16,1.0,1,0,32,4,1,256,1804.511297,0.036318,PASS,41.805,0.312,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r32_w4_str1.log
16,1.0,1,0,32,4,2,256,2769.763272,0.023661,FAIL,41.931,0.310,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r32_w4_str2.log
16,1.0,1,0,64,1,1,256,392.734411,0.041718,PASS,41.977,0.314,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r64_w1_str1.log
16,1.0,1,0,64,1,2,256,673.400681,0.024330,FAIL,41.948,0.308,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r64_w1_str2.log
16,1.0,1,0,64,2,1,256,1460.520296,0.022436,PASS,41.899,0.308,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r64_w2_str1.log
16,1.0,1,0,64,2,2,256,2166.553791,0.015124,FAIL,41.924,0.303,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r64_w2_str2.log
16,1.0,1,0,64,4,1,256,2012.400526,0.032566,PASS,41.996,0.312,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r64_w4_str1.log
16,1.0,1,0,64,4,2,256,2978.591355,0.022002,FAIL,41.989,0.318,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r64_w4_str2.log
16,1.0,1,0,128,1,1,256,392.798705,0.041711,PASS,41.922,0.311,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r128_w1_str1.log
16,1.0,1,0,128,1,2,256,673.495140,0.024327,FAIL,41.938,0.314,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r128_w1_str2.log
16,1.0,1,0,128,2,1,256,1460.298072,0.022439,PASS,41.966,0.315,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r128_w2_str1.log
16,1.0,1,0,128,2,2,256,2167.042850,0.015121,FAIL,41.921,0.313,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r128_w2_str2.log
16,1.0,1,0,128,4,1,256,2027.916765,0.032317,PASS,41.894,0.316,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u0_r128_w4_str1.log
16,1.0,1,0,128,4,2,256,3107.801803,0.021088,FAIL,41.932,0.319,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u0_r128_w4_str2.log
16,1.0,1,1,32,1,1,256,347.068448,0.047207,PASS,42.023,0.318,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r32_w1_str1.log
16,1.0,1,1,32,1,2,256,668.905074,0.024494,FAIL,42.013,0.312,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r32_w1_str2.log
16,1.0,1,1,32,2,1,256,689.853398,0.047500,PASS,41.926,0.322,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r32_w2_str1.log
16,1.0,1,1,32,2,2,256,1235.839301,0.026515,FAIL,41.859,0.318,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r32_w2_str2.log
16,1.0,1,1,32,4,1,256,1244.571227,0.052657,PASS,41.901,0.321,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r32_w4_str1.log
16,1.0,1,1,32,4,2,256,2205.399202,0.029716,FAIL,41.899,0.315,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r32_w4_str2.log
16,1.0,1,1,64,1,1,256,363.306086,0.045097,PASS,41.843,0.320,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r64_w1_str1.log
16,1.0,1,1,64,1,2,256,674.252026,0.024300,FAIL,41.850,0.308,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r64_w1_str2.log
16,1.0,1,1,64,2,1,256,713.330356,0.045937,PASS,41.867,0.314,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r64_w2_str1.log
16,1.0,1,1,64,2,2,256,1259.677225,0.026013,FAIL,41.877,0.309,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r64_w2_str2.log
